ID,title,type,message,Class,Sub 1,Sub 2,Sub 3,Sub 4,Sub 5
11880,"“Do not destroy my country, I'll kill you."" 

Here are 5 things you should know about Rodrigo Duterte, the tough-talking new president of the Philippines.",post,"wtf very misleading info here. death penalty is legal in almost all countries battling drugs especially in Asia and we'll be the last ones to implement it. we have filipino people hanged in all part of asia for bringing drugs in their boarders and yet chinese, africans and other nationalities freely manufacture and trade drugs in our soils destroying our people in the process. he merely meant that journalists are not immune to killing esp when they themselves are corruptible. they take bribes to twist stories so what do you expect. just like how AJ+ twist this story by just taking a short clip to make it sound malicious.",Hateful,Towards AJ+,Accusations,,,
11948,Turkish soldiers are surrendering after a failed coup attempt. The violence left nearly 200 people dead.,post,this is so wrong in so many different layers. this attack is constructed by goverment to strenghten the muslimic and mainly not educated fools. and Aj+ is in same side with them it seems. i am disapointed in you...,Hateful,Towards AJ+,Humiliation,,,
12102,What do you picture when you think of a stained glass window? Probably not this.,post,"I'm sitting here thinking about the fact that Al Jazeera(AJ) is showing Jesus as a little girl, and Mary as a man, but they won't show a damn image of Muhammed played with or messed with? So it's okay to blasphemously depicted Christian images and Saints, but they get in a fit over Muhammed being blasphemed in art? Hypocrites.",Hateful,Towards AJ+,Accusations,,,
14129,Trump's first day as president-elect left many Americans worried for their safety.,post,Well wait..... Are you going to report all the black people that have been assaulting white people or the violent riots you people call protest since President Elect Trump won? Nope. I figured. Bias bullshit. AJ+ supports radical Islam and wants white Americans dead. You people need to leave. You are the problem,Hateful,Towards AJ+,Accusations,,,
14688,It took an image of a child covered in blood and dirt after an airstrike to get you to care about Syria again.,post,"You guys never say anything about the daily airstrikes in Yemen. Saudi Arabia bombs schools, hospitals, and even potato chip factories in Yemen and you guys at AJ+ are SILENT about Yemen. It's clear you have to be biased since AJ+ is an extension of the Qatari Al Jazeera channel, but for a media outlet that tries to portray itself as an unbiased entity, you're a disgrace that reeks of hypocrisy.",Hateful,Towards AJ+,Accusations,,,
15128,An attack on an Indian Army base has killed at least 17 soldiers in Kashmir. It comes just a day after thousands mourned an 11-year-old boy who was found dead with pellet wounds.,post,AJ+ no wonder you are a fucking bunch of nonsense...go and report about Balochistan & see what Eid felt like there or for that matter even in POK.....you are doing nothing but trying to justify the terrorist attacks in Kashmir & spreading violence...,Hateful,Towards AJ+,Terrorism,,,
15129,An attack on an Indian Army base has killed at least 17 soldiers in Kashmir. It comes just a day after thousands mourned an 11-year-old boy who was found dead with pellet wounds.,post,"AJ+ you're just confirming to what i feared. you seem to echo with hundreds of 'extremist islamists' on this post - that is to 'free kashmir'. just on a different tone. how you put this news across to the world itself shows this. the way you are insinuating is a whole new level of strategy... jammu & kashmir has been amidst of issues long before AJ+ has been formed. 
look at the hashtags & some are quoting palestine/israel along with kashmir. India is facing this issue since our independence and did so alone - without any assistance. yet, India & Indian Army has handled issue better than that of israel. 
right now to me, it seems like, your proclivity is towards 'islamic propaganda' the same way most here want. you do that just more subtly. you've just lost that credibility that you had.",Hateful,Towards AJ+,Terrorism,,,
15130,An attack on an Indian Army base has killed at least 17 soldiers in Kashmir. It comes just a day after thousands mourned an 11-year-old boy who was found dead with pellet wounds.,post,"You fucking terrorist organisation AJ+. 
Indian army is only removing filth. What do you do when you have cockroaches at home. 
Shame on you to put blame on Indian soldiers. 
These motherfuckers want every right form Indian government and then ask for freedom. I wish they all for the most painful death. I wish they all die in a nuclear attack and their generations suffer for eternity.",Hateful,Towards AJ+,Terrorism,Accusations,,
15142,An attack on an Indian Army base has killed at least 17 soldiers in Kashmir. It comes just a day after thousands mourned an 11-year-old boy who was found dead with pellet wounds.,post,"AJ+ I don't know from which part of your body do you ""think"" but answer this, what was the kid doing in middle of stone pelting squad? You call Burhan Wani a rebel? He was recruiting terrorists and conspiring and making threats to the country. Bombing and firing innocent civilians is something the terrorists do. You don't belong to India, neither you know what it is happening around here. I dare you to assess Balochistan issue if you are so concerned about humanity. Don't judge us or the soldiers protecting the territory. Fuckin' sycophants!!
Clearly this page is ran by some dumbwit terrorist sympathisers who think all brains belong to them!",Hateful,Towards AJ+,,,,
15221,An attack on an Indian Army base has killed at least 17 soldiers in Kashmir. It comes just a day after thousands mourned an 11-year-old boy who was found dead with pellet wounds.,post,"AJ+ u moron burani is not a rebel leader is a terrorist and stop making against india kashmir is our land n no pakistani mulla can take it or else.......
 KASHMIR TOO RAHEGAA LEKIN PAKISTAN NAHI RAHEGAA....",Hateful,Towards AJ+,,,,
18189,"“You're not laughing now, are you?” 

Nigel Farage addresses the European Parliament following UK's Brexit vote.",post,"Drunken uncle???  Ha--AJ+ you're part of the problem--sovereignty is not a priority for you so you grasp at insults when one exercises such a right--woe to you and you left wing, socialist, entitlement, 'gimme--gimme' attitudes that have put We The People in the US and others around the globe in dire straights...disgusting",Hateful,Towards AJ+,,,,
